time,.Header.seq,.Header.stamp.secs,.Header.stamp.nsecs,.Header.frame_id,.Latitude,.Longitude,.Altitude,.UTM_easting,.UTM_northing,.RTK,.Zone,.Letter
2022/10/06/19:58:11.088262,0,86291,0,GPS1_Frame,42.3386065,-71.08868566666666,14.1,327936.49700144865,4689485.2138620205,5,19,T
2022/10/06/19:58:12.085966,0,86292,0,GPS1_Frame,42.338606666666664,-71.08868566666666,14.1,327936.49745604524,4689485.232369086,5,19,T
2022/10/06/19:58:13.085871,0,86293,0,GPS1_Frame,42.3386065,-71.08868550000001,14.1,327936.5107318271,4689485.213524755,5,19,T
2022/10/06/19:58:14.087353,0,86294,0,GPS1_Frame,42.338606666666664,-71.08868550000001,14.1,327936.5111864237,4689485.232031821,5,19,T
2022/10/06/19:58:15.087980,0,86295,0,GPS1_Frame,42.338606666666664,-71.08868550000001,14.1,327936.5111864237,4689485.232031821,5,19,T
2022/10/06/19:58:16.086290,0,86296,0,GPS1_Frame,42.338606666666664,-71.08868550000001,14.1,327936.5111864237,4689485.232031821,5,19,T
2022/10/06/19:58:17.088278,0,86297,0,GPS1_Frame,42.338606666666664,-71.08868533333333,14.1,327936.5249168063,4689485.231694557,5,19,T
2022/10/06/19:58:18.085558,0,86298,0,GPS1_Frame,42.338606666666664,-71.08868550000001,14.1,327936.5111864237,4689485.232031821,5,19,T
2022/10/06/19:58:19.081109,0,86299,0,GPS1_Frame,42.33860683333334,-71.08868533333333,14.1,327936.52537140285,4689485.250201624,5,19,T
2022/10/06/19:58:20.086180,0,86300,0,GPS1_Frame,42.33860683333334,-71.08868533333333,14.1,327936.52537140285,4689485.250201624,5,19,T
2022/10/06/19:58:21.085859,0,86301,0,GPS1_Frame,42.33860683333334,-71.08868550000001,14.0,327936.5116410202,4689485.250538888,5,19,T
2022/10/06/19:58:22.085241,0,86302,0,GPS1_Frame,42.338607,-71.08868533333333,14.0,327936.5258259994,4689485.268708691,5,19,T
2022/10/06/19:58:23.088199,0,86303,0,GPS1_Frame,42.338607,-71.08868533333333,14.0,327936.5258259994,4689485.268708691,5,19,T
2022/10/06/19:58:24.085555,0,86304,0,GPS1_Frame,42.338607,-71.08868533333333,14.0,327936.5258259994,4689485.268708691,5,19,T
2022/10/06/19:58:25.086535,0,86305,0,GPS1_Frame,42.33860716666666,-71.08868533333333,14.0,327936.5262805959,4689485.287215756,5,19,T
2022/10/06/19:58:26.087037,0,86306,0,GPS1_Frame,42.33860716666666,-71.08868533333333,14.0,327936.5262805959,4689485.287215756,5,19,T
2022/10/06/19:58:27.080435,0,86307,0,GPS1_Frame,42.33860716666666,-71.08868533333333,14.0,327936.5262805959,4689485.287215756,5,19,T
2022/10/06/19:58:28.081749,0,86308,0,GPS1_Frame,42.33860716666666,-71.08868533333333,14.0,327936.5262805959,4689485.287215756,5,19,T
2022/10/06/19:58:29.088255,0,86309,0,GPS1_Frame,42.33860733333333,-71.08868550000001,13.9,327936.5130048099,4689485.306060088,5,19,T
2022/10/06/19:58:30.083368,0,86310,0,GPS1_Frame,42.33860733333333,-71.08868533333333,13.9,327936.5267351924,4689485.305722823,5,19,T
2022/10/06/19:58:31.085653,0,86311,0,GPS1_Frame,42.33860733333333,-71.08868533333333,13.9,327936.5267351924,4689485.305722823,5,19,T
2022/10/06/19:58:32.085102,0,86312,0,GPS1_Frame,42.33860733333333,-71.08868533333333,13.9,327936.5267351924,4689485.305722823,5,19,T
2022/10/06/19:58:33.085743,0,86313,0,GPS1_Frame,42.3386075,-71.08868533333333,13.9,327936.527189789,4689485.324229891,5,19,T
2022/10/06/19:58:34.085204,0,86314,0,GPS1_Frame,42.3386075,-71.08868533333333,13.9,327936.527189789,4689485.324229891,5,19,T
2022/10/06/19:58:35.086529,0,86315,0,GPS1_Frame,42.3386075,-71.08868533333333,13.9,327936.527189789,4689485.324229891,5,19,T
2022/10/06/19:58:36.084466,0,86316,0,GPS1_Frame,42.3386075,-71.08868533333333,13.9,327936.527189789,4689485.324229891,5,19,T
2022/10/06/19:58:37.083036,0,86317,0,GPS1_Frame,42.33860766666667,-71.08868533333333,13.9,327936.52764438547,4689485.3427369585,5,19,T
2022/10/06/19:58:38.087243,0,86318,0,GPS1_Frame,42.33860766666667,-71.08868533333333,13.9,327936.52764438547,4689485.3427369585,5,19,T
2022/10/06/19:58:39.087079,0,86319,0,GPS1_Frame,42.33860766666667,-71.08868533333333,13.8,327936.52764438547,4689485.3427369585,5,19,T
2022/10/06/19:58:40.086053,0,86320,0,GPS1_Frame,42.33860766666667,-71.08868533333333,13.8,327936.52764438547,4689485.3427369585,5,19,T
2022/10/06/19:58:41.088614,0,86321,0,GPS1_Frame,42.33860766666667,-71.08868533333333,13.8,327936.52764438547,4689485.3427369585,5,19,T
2022/10/06/19:58:42.086786,0,86322,0,GPS1_Frame,42.33860766666667,-71.08868516666666,13.8,327936.54137476796,4689485.342399693,5,19,T
2022/10/06/19:58:43.083325,0,86323,0,GPS1_Frame,42.33860766666667,-71.08868516666666,13.8,327936.54137476796,4689485.342399693,5,19,T
2022/10/06/19:58:44.082849,0,86324,0,GPS1_Frame,42.33860783333333,-71.08868516666666,13.8,327936.5418293644,4689485.360906758,5,19,T
2022/10/06/19:58:45.079615,0,86325,0,GPS1_Frame,42.33860766666667,-71.08868516666666,13.8,327936.54137476796,4689485.342399693,5,19,T
2022/10/06/19:58:46.086293,0,86326,0,GPS1_Frame,42.33860766666667,-71.08868516666666,13.8,327936.54137476796,4689485.342399693,5,19,T
2022/10/06/19:58:47.086385,0,86327,0,GPS1_Frame,42.33860783333333,-71.08868516666666,13.8,327936.5418293644,4689485.360906758,5,19,T
2022/10/06/19:58:48.084137,0,86328,0,GPS1_Frame,42.33860766666667,-71.088685,13.8,327936.55510514823,4689485.342062429,5,19,T
2022/10/06/19:58:49.081035,0,86329,0,GPS1_Frame,42.33860783333333,-71.088685,13.8,327936.5555597447,4689485.360569494,5,19,T
2022/10/06/19:58:50.085345,0,86330,0,GPS1_Frame,42.33860766666667,-71.088685,13.8,327936.55510514823,4689485.342062429,5,19,T
2022/10/06/19:58:51.083433,0,86331,0,GPS1_Frame,42.33860766666667,-71.088685,13.8,327936.55510514823,4689485.342062429,5,19,T
2022/10/06/19:58:52.091685,0,86332,0,GPS1_Frame,42.33860766666667,-71.088685,13.8,327936.55510514823,4689485.342062429,5,19,T
2022/10/06/19:58:53.092179,0,86333,0,GPS1_Frame,42.33860766666667,-71.088685,13.8,327936.55510514823,4689485.342062429,5,19,T
2022/10/06/19:58:54.088027,0,86334,0,GPS1_Frame,42.33860766666667,-71.088685,13.8,327936.55510514823,4689485.342062429,5,19,T
2022/10/06/19:58:55.080227,0,86335,0,GPS1_Frame,42.33860766666667,-71.088685,13.8,327936.55510514823,4689485.342062429,5,19,T
2022/10/06/19:58:56.090203,0,86336,0,GPS1_Frame,42.33860766666667,-71.08868483333335,13.9,327936.5688355265,4689485.341725164,5,19,T
2022/10/06/19:58:57.085167,0,86337,0,GPS1_Frame,42.33860766666667,-71.08868483333335,13.8,327936.5688355265,4689485.341725164,5,19,T
2022/10/06/19:58:58.089205,0,86338,0,GPS1_Frame,42.33860766666667,-71.08868483333335,13.9,327936.5688355265,4689485.341725164,5,19,T
2022/10/06/19:58:59.089367,0,86339,0,GPS1_Frame,42.3386075,-71.08868483333335,13.9,327936.5683809301,4689485.323218097,5,19,T
2022/10/06/19:59:00.087150,0,86340,0,GPS1_Frame,42.3386075,-71.08868483333335,13.9,327936.5683809301,4689485.323218097,5,19,T
2022/10/06/19:59:01.087856,0,86341,0,GPS1_Frame,42.33860733333333,-71.088685,13.9,327936.5541959553,4689485.305048293,5,19,T
2022/10/06/19:59:02.093655,0,86342,0,GPS1_Frame,42.33860733333333,-71.088685,13.9,327936.5541959553,4689485.305048293,5,19,T
